POS Hour,Item Name,Category,Group,Units Sold
14,Large Pop,Non Alc Beverage,Food,1287
14,Latour Bourgogne P Noir,Wine,Alcohol,12
14,Lemonade,Non Alc Beverage,Food,41
14,Litre Lindemans Bin 45 Cab Sauv,Wine,Alcohol,5
14,Long Island,Liquor,Alcohol,4
14,Louis Latour LArdeche,Wine,Alcohol,3
14,Ltr Linden Bay Merlot,Wine,Alcohol,8
14,Ltr Naked Grape Pinot Grigio,Wine,Alcohol,10
14,Manhattan,Liquor,Alcohol,5
14,Margarita,Liquor,Alcohol,3
14,Margarita Special,Liquor,Alcohol,5
14,Mario's Vanilla Gelato,Desserts,Food,5
14,Meal Size Garden Greens,Soups/Salads,Food,16
14,Meal Size Soup,Soups/Salads,Food,11
14,Mediterranean Chix Wrap,Burgers,Food,89
14,Mediterranean Pizza,Entrees,Food,12
14,Member 1/2 Litre,Wine,Alcohol,2
14,Member House Wine,Wine,Alcohol,10
14,Member Jug,Draft Beer,Alcohol,8
14,Member Sleeve,Draft Beer,Alcohol,91
14,Mid Isl Beer Feature,Draft Beer,Alcohol,53
14,Milk,Non Alc Beverage,Food,6
14,Milkshake,Desserts,Food,8
14,Miller Genuine Draft,Canned Beer,Alcohol,10
14,Mini Liquor,Liquor,Alcohol,33
14,Mocha,Non Alc Beverage,Food,3
14,Monster,Non Alc Beverage,Food,2
14,Mother's Day Brunch,Entrees,Food,3
14,Motts Caesar,Coolers/Ciders,Alcohol,40
14,Muffin,Appetizers,Food,94
14,Mug Shandy,Draft Beer,Alcohol,7
14,Naked Grape Spritzer,Coolers/Ciders,Alcohol,2
14,Non-Alcoholic Beer,Non Alc Beverage,Food,16
14,NY Steak & Frites,Entrees,Food,33
14,One Piece Halibut & Chips,Entrees,Food,7
14,Osoyoos LaRose Grand Vin,Wine,Alcohol,2
14,Paralyzer Vodka,Liquor,Alcohol,3
14,Pasta Night $21.95,Entrees,Food,85
14,Penfolds Koonunga Hill Shrz Cab,Wine,Alcohol,3
14,Phat Italian,Burgers,Food,35
14,Pint 1516 Lager,Draft Beer,Alcohol,277
14,Pint Black Lager,Draft Beer,Alcohol,52
14,Pint Race Rocks,Draft Beer,Alcohol,3
14,Pint Sleeman Honey,Draft Beer,Alcohol,144
14,Pint Winter Ale,Draft Beer,Alcohol,231
14,Pizza Margarita,Burgers,Food,31
14,PizzaThe Italian,Entrees,Food,51
14,Pound Wings,Appetizers,Food,39
14,Power Bar,Sandwiches,Food,3
14,Premium Beer,Canned Beer,Alcohol,141
14,Premium Highball,Liquor,Alcohol,5
14,Premium Margarita,Liquor,Alcohol,2
14,Premium Vodka Martini,Liquor,Alcohol,1
14,Prime Rib Burger,Burgers,Food,194
14,Pulled Pork Sandwich,Burgers,Food,41
14,Quails Gate Pinot Blanc,Wine,Alcohol,5
14,Ravenswood Zinfandel,Wine,Alcohol,1
14,Robert Mondavi Merlot,Wine,Alcohol,2
14,Rosemount GSM,Wine,Alcohol,2
14,Rosemount Road White,Wine,Alcohol,1
14,Rusty Nail,Liquor,Alcohol,2
14,Rye,Liquor,Alcohol,16
14,Salmon Benedict,Breakfast,Food,5
14,San Pellegrino,Non Alc Beverage,Food,9
14,Sandwich,Sandwiches,Food,221
14,Sandwich ONLY,Sandwiches,Food,19
14,Sandwich to go,Sandwiches,Food,19
14,Sat Fish & Chip,Entrees,Food,12
14,Schooner Lager,Draft Beer,Alcohol,1
14,Schooner Pale,Draft Beer,Alcohol,5
14,Seafood Pappardelle,Entrees,Food,23
14,Shooters,Liquor,Alcohol,2
14,Shot in the Dark,Wine,Alcohol,3
14,Side Fruit,Breakfast,Food,2
14,Side Maple Sausage,Breakfast,Food,2
14,Side of Fries,Appetizers,Food,8
14,Side of Gravy,Appetizers,Food,2
14,Side Toast,Breakfast,Food,11
14,Sleeman HB Glass,Draft Beer,Alcohol,25
14,Sleeman Jugs,Draft Beer,Alcohol,6
14,Smirnoff Ice,Coolers/Ciders,Alcohol,17
14,Smokie,Sandwiches,Food,34
14,Sol,Bottled Beer,Alcohol,70
14,Sorbet,Desserts,Food,2
14,Special $21,Entrees,Food,1
14,Special $22,Entrees,Food,1
14,Special $24,Entrees,Food,7
14,Special $9,Entrees,Food,10
14,Special 10.00,Entrees,Food,25
14,Special 11.00,Entrees,Food,2
14,Special 12.00,Entrees,Food,2
14,Special 17.00,Entrees,Food,6
14,Special 18.00,Entrees,Food,3
14,Special 19.00,Entrees,Food,6
14,Special 22.00,Entrees,Food,21
14,Special 8.00,Entrees,Food,5
14,Spiced Apple Crumble,Burgers,Food,6
14,Spicy Chicken Soba,Burgers,Food,21
14,Spicy Meat Pizza,Entrees,Food,6
14,Springbank 10yr,Liquor,Alcohol,4
14,Starter Classic Caesar,Soups/Salads,Food,14
14,Stella Artois,Bottled Beer,Alcohol,18
14,Stolichnaya,Liquor,Alcohol,2
14,Sumac  Ridge Gewurztraminer,Wine,Alcohol,2
14,Sumac Ridge Stellar Jay Brut,Wine,Alcohol,1
14,Sundried Tomato Ravioli,Entrees,Food,6
14,Tapas Beef,Appetizers,Food,9
14,Tapas Chef Choice,Appetizers,Food,2
14,Tapas Chicken,Appetizers,Food,3
14,Tapas Seafood,Appetizers,Food,10
14,Tapas Vegetarian,Appetizers,Food,7
14,Tea,Non Alc Beverage,Food,120
14,Three Cheese Flatbread,Appetizers,Food,15
14,Three Piece Halibut & Chips,Entrees,Food,2
14,Thur Dry Rib,Appetizers,Food,11
14,Thur Import Beer,Bottled Beer,Alcohol,6
14,Tue Fish Taco,Entrees,Food,2
14,Tue Margarita,Liquor,Alcohol,2
14,Two 4 Break Sanny,Breakfast,Food,5
14,Ultimate Steak Sandwich,Sandwiches,Food,70
14,Valentines Dinner,Entrees,Food,6
14,Vegetable Spinach Ciabatta,Burgers,Food,40
14,Virgin Caesar,Non Alc Beverage,Food,16
14,Vodka,Liquor,Alcohol,62
14,Water-Bottle,Non Alc Beverage,Food,141
14,Wednesday Appy,Appetizers,Food,24
14,Wednesday Gl Wine,Wine,Alcohol,40
14,Wednesday Sleeve,Draft Beer,Alcohol,97
14,West Coast Seafood Salad,Soups/Salads,Food,22
14,White Rum,Liquor,Alcohol,49
14,Wine Spritzer,Wine,Alcohol,5
14,Wolf Bla40 Cab/Shrz/Mer,Wine,Alcohol,1
14,Wolf BlaDinner,Entrees,Food,5
14,Wolf BlaGold Cab Franc,Wine,Alcohol,2
14,Wolf BlaWine,Wine,Alcohol,4
14,WolfblaRed Label Cab Merlot,Wine,Alcohol,13
14,Woody's Cooler,Coolers/Ciders,Alcohol,6
14,Wynns Cab Shrz Merlot,Wine,Alcohol,2
14,Yam Fries,Appetizers,Food,43
14,Yellowglen Pink for 2,Wine,Alcohol,2
14,Zed Sauvignon Blanc,Wine,Alcohol,4
15,$12 Express Lunch,Entrees,Food,37
15,$7 Martini Special,Liquor,Alcohol,4
15,* Course Break,Entrees,Food,32
15,* Don't Make,Appetizers,Food,46
15,* Fire Order,Food Modifiers,Food,20
15,1/2 Lindemans Bin 45 Cabernet,Wine,Alcohol,3
15,1/2 Lindemans Bin 65 Chard,Wine,Alcohol,1
15,1/2 Sandwich,Sandwiches,Food,74
15,1/2L Linden Bay Merlot,Wine,Alcohol,17
15,1/2L Mezzamondo Negroamaro,Wine,Alcohol,2
15,1/2L Naked Grape Pinot Grigio,Wine,Alcohol,9
15,1/2L Red Label Unwooded Chardonnay,Wine,Alcohol,1
15,1/2L Rosemnt Road R,Wine,Alcohol,15
15,1/2L Rosemnt Road W,Wine,Alcohol,32
15,1/2L Sumac Ridge Gewurztraminer,Wine,Alcohol,2
15,2 Breakfast Sannys,Breakfast,Food,23
15,2 eggs and toast,Breakfast,Food,8
15,2 pc Snapper & Chips,Entrees,Food,1
15,3 Course Dinner Appy,Appetizers,Food,6
15,3 Course Dinner Dessert,Desserts,Food,7
15,3 Course Dinner Entree,Entrees,Food,8
15,4 Choice Tapas,Appetizers,Food,28
15,4 Pack Premium,Canned Beer,Alcohol,29
15,4oz  2 GlaWine,Wine,Alcohol,16
15,4oz Wine Glass,Wine,Alcohol,3
15,4pk Domestic Cans,Canned Beer,Alcohol,25
15,5 Pack Domestic,Canned Beer,Alcohol,5
15,5 Pack Premium,Canned Beer,Alcohol,9
15,50% off muffin,Appetizers,Food,23
15,50% off Sandwich,Sandwiches,Food,14
15,Add Chicken,Entrees,Food,5
15,Add Chicken,Soups/Salads,Food,5
15,Add One Egg,Breakfast,Food,1
15,Add Prawns,Entrees,Food,10
15,Appy Platter,Appetizers,Food,34
15,Artisan Greens Starter,Soups/Salads,Food,4
15,Bac. Orange,Coolers/Ciders,Alcohol,3
15,Bag - Peanuts,Appetizers,Food,28
15,Bag of Chips,Appetizers,Food,109
15,Baileys Coffee,Liquor,Alcohol,2
15,Baileys Irish Cream,Liquor,Alcohol,7
15,Banrock Station Shiraz Mataro,Wine,Alcohol,1
15,Barbeque Chicken Pizza,Entrees,Food,10
15,Basket Fries,Appetizers,Food,11
15,Bayou Bourban Choc Torte,Desserts,Food,9
15,BBQ Burger,Burgers,Food,2
15,Beringer Small Wine,Wine,Alcohol,2
15,Bin end $19.95,Wine,Alcohol,2
15,Bin end $21,Wine,Alcohol,3
15,Bin end $26,Wine,Alcohol,3
15,Bin end $70,Wine,Alcohol,2
15,Black Lager Glass,Draft Beer,Alcohol,11
15,Bloody Mary,Liquor,Alcohol,2
15,Bocconcini Salad,Burgers,Food,27
15,Bombay Sapphire,Liquor,Alcohol,5
15,Bottle La Veille Ferme,Wine,Alcohol,1
15,Bottle of Pop,Non Alc Beverage,Food,209
15,Bottle Rosemount Road Red,Wine,Alcohol,11
15,Bowl Chowder,Soups/Salads,Food,102
15,Bowl Soup,Soups/Salads,Food,91
15,Breakfast Sandw ONLY,Breakfast,Food,25
15,Breakfast Sandwich,Breakfast,Food,42
15,Brunch Eggs Benny,Breakfast,Food,23
15,Brunch Golfers,Breakfast,Food,56
15,Brunch Omelette,Breakfast,Food,26
15,Brunch Waffles,Breakfast,Food,2
15,BTL Jackson Triggs Pinot Noir,Wine,Alcohol,1
15,BTL Mezzamondo Negroamaro,Wine,Alcohol,4
15,BTL Toasted Head Merlot,Wine,Alcohol,2
15,Btl Wolf BlaChard,Wine,Alcohol,7
15,Bucket of Sol,Bottled Beer,Alcohol,32
15,Budweiser,Bottled Beer,Alcohol,84
15,Butter Chicken,Entrees,Food,10
15,Caesar,Liquor,Alcohol,47
15,Cajun Chicken Spinach Salad,Soups/Salads,Food,22
15,Cajun Halibut Burger,Burgers,Food,26
15,Campari,Liquor,Alcohol,1
15,Canadian,Bottled Beer,Alcohol,18
15,Canned Beer $4,Canned Beer,Alcohol,2
15,Cappuccino,Non Alc Beverage,Food,5
15,Captain Morgan Spice,Liquor,Alcohol,6
15,Cash Bar - Coolers,Coolers/Ciders,Alcohol,6
15,Cash Bar - Highball,Liquor,Alcohol,77
15,Cash Bar - Pop,Non Alc Beverage,Food,10
15,Cash Bar - Wine Gl,Wine,Alcohol,19
15,CASH Dom Beer,Bottled Beer,Alcohol,6
15,CASH Premium,Bottled Beer,Alcohol,15
15,Cedar Plank Salmon,Entrees,Food,2
15,Champagne & OJ,Liquor,Alcohol,11
15,Child's Brunch/year,Entrees,Food,33
15,Chili Lime Hummus,Appetizers,Food,8
15,Chipotle Fish Pocket,Entrees,Food,6
15,Chix Cranberry Salad,Soups/Salads,Food,89
15,Chocolate Bar,Appetizers,Food,78
15,Cilantro Chix Quessadilla,Entrees,Food,7
15,Clam & Chorizo Hot Pot,Appetizers,Food,7
15,Classic Caesar,Soups/Salads,Food,27
15,Classic Martini Vodka,Liquor,Alcohol,3
15,Coffee,Non Alc Beverage,Food,739
15,Coffee and Doughnuts,Desserts,Food,2
15,Coffee muffin,Breakfast,Food,29
15,Continental Brunch,Breakfast,Food,3
15,Cookies,Sandwiches,Food,1
15,Coolers,Coolers/Ciders,Alcohol,117
15,Coors Light,Bottled Beer,Alcohol,40
15,Cracked Frank's Member Sleeve,Draft Beer,Alcohol,103
15,Crantini,Liquor,Alcohol,1
15,Crown Royal,Liquor,Alcohol,9
15,Cuervo,Liquor,Alcohol,2
15,Dark Rum,Liquor,Alcohol,12
15,DB  Gin,Liquor,Alcohol,4
15,DB Caesar,Liquor,Alcohol,1
15,DB Crown Royal,Liquor,Alcohol,4
15,DB Dark Rum,Liquor,Alcohol,4
15,DB Peach Schnapps,Liquor,Alcohol,2
15,DB Rye,Liquor,Alcohol,4
15,DB WhiteRum,Liquor,Alcohol,1
15,Dbl Highballs,Liquor,Alcohol,1
15,D'Eaubonne,Liquor,Alcohol,2
15,Dessert $5,Desserts,Food,10
15,Dessert $6,Desserts,Food,15
15,Domestic Beer,Canned Beer,Alcohol,173
15,Drambuie,Liquor,Alcohol,1
15,Eaglehawk Shiraz,Wine,Alcohol,26
15,Espresso,Non Alc Beverage,Food,3
15,Event Buffet,Entrees,Food,5
15,Express Sandwich,Sandwiches,Food,105
15,Extra Cheese,Breakfast,Food,2
15,Famous Grouse,Liquor,Alcohol,3
15,Fri Cheese Plate,Entrees,Food,2
15,Fruit Juices,Non Alc Beverage,Food,39
15,G2,Non Alc Beverage,Food,71
15,Gabbiano Chianti,Wine,Alcohol,1
15,Garlic Bread,Soups/Salads,Food,24
15,Garlic Herb Ribs,Appetizers,Food,28
15,Gatorade,Non Alc Beverage,Food,17
15,Gin,Liquor,Alcohol,21
15,GL Banrock Station Unwood Chard,Wine,Alcohol,2
15,Gl Lindemans Bin 45 Cabernet,Wine,Alcohol,31
15,Gl Lindemans Bin 65 Chard,Wine,Alcohol,14
15,Gl Linden Bay Merlot,Wine,Alcohol,61
15,GL Mezzamondo Negroamaro,Wine,Alcohol,5
15,Gl Naked Grape Pinot Grigio,Wine,Alcohol,63
15,GL Rosemnt Road R,Wine,Alcohol,28
15,Gl Rosemnt Road W,Wine,Alcohol,20
15,Gl Shandy,Draft Beer,Alcohol,1
15,GlaBeringer White Zinfandel,Wine,Alcohol,3
15,GlaEaglehawk Shiraz,Wine,Alcohol,20
15,GlaLager,Draft Beer,Alcohol,43
15,GlaRed Label Unwooded Chardonnay,Wine,Alcohol,4
15,GlaWater,Non Alc Beverage,Food,15
15,Glawine,Wine,Alcohol,13
15,GlaWinter Ale,Draft Beer,Alcohol,30
15,GlaWolfblaRed Label CabMerlot,Wine,Alcohol,9
15,Glenfiddich,Liquor,Alcohol,4
15,Gls. Eaglehawk Chardonay,Wine,Alcohol,17
15,Grand Marnier,Liquor,Alcohol,2
15,Greek Chicken Salad,Soups/Salads,Food,2
15,Greek Pizza,Entrees,Food,4
15,Greg Norman,Wine,Alcohol,1
15,Grey Goose,Liquor,Alcohol,4
15,Grilled Chicken Clubhouse,Sandwiches,Food,124
15,Growers Apple,Coolers/Ciders,Alcohol,12
15,Growers Pear,Coolers/Ciders,Alcohol,9
15,Growers Pomegranate,Coolers/Ciders,Alcohol,4
15,Guinness,Draft Beer,Alcohol,7
15,Half Pound Wings,Appetizers,Food,19
15,Half Sandwich,Sandwiches,Food,36
15,Halibut & Chips,Entrees,Food,34
15,Hardy's Oomo Shiraz,Wine,Alcohol,2
15,Heineken,Bottled Beer,Alcohol,18
15,Herman's Dark Lager,Bottled Beer,Alcohol,6
15,Host Beer,Bottled Beer,Alcohol,44
15,Host Cooler/Cider,Coolers/Ciders,Alcohol,4
15,Host draft Beer,Draft Beer,Alcohol,7
15,Host Gl Wine,Wine,Alcohol,122
15,Host Hiball,Bottled Beer,Alcohol,2
15,Host Import Btl,Wine,Alcohol,17
15,Host Juice,Non Alc Beverage,Food,1
15,Host Pop,Non Alc Beverage,Food,10
15,Host Premium,Bottled Beer,Alcohol,8
15,Host Premium Liq,Liquor,Alcohol,7
15,Hot Chocolate,Non Alc Beverage,Food,8
15,Hot Dog,Sandwiches,Food,247
15,Hummus & Flat Bread,Appetizers,Food,6
15,Ice Tea,Non Alc Beverage,Food,52
15,Inniskillan Pinot Noir,Wine,Alcohol,4
15,J.W. Red,Liquor,Alcohol,1
15,Jack Daniels,Liquor,Alcohol,1
15,Jackson Triggs Esprit Cab Sauv,Wine,Alcohol,2
15,Jambalaya,Entrees,Food,20
15,Jameson,Liquor,Alcohol,1
15,Jug Black Lager,Canned Beer,Alcohol,3
15,Jug Lager,Draft Beer,Alcohol,12
15,Jug Winter Ale,Draft Beer,Alcohol,7
15,Juice,Non Alc Beverage,Food,82
15,"Kids 2 Eggs,Bacon & Tst",Breakfast,Food,2
15,Kids Chicken Fingers,Entrees,Food,2
15,Kids Grilled Cheese,Entrees,Food,2
15,Kim Crawford Sauvignon Blanc,Wine,Alcohol,33
15,Kokanee,Bottled Beer,Alcohol,34
15,Korean Beef Stirfry,Entrees,Food,4
15,Lamb Souvlaki,Entrees,Food,34
15,Large Pop,Non Alc Beverage,Food,568
15,Lemonade,Non Alc Beverage,Food,13
15,Litre Lindemans Bin 45 Cab Sauv,Wine,Alcohol,5
15,Louis Latour LArdeche,Wine,Alcohol,1
15,Ltr Lindemans Bin 65 Chard,Wine,Alcohol,2
15,Ltr Linden Bay Merlot,Wine,Alcohol,12
15,Ltr Naked Grape Pinot Grigio,Wine,Alcohol,8
15,Margarita,Liquor,Alcohol,2
15,Margarita Night Sol,Bottled Beer,Alcohol,3
15,Margarita Special,Liquor,Alcohol,11
15,Mario's Vanilla Gelato,Desserts,Food,1
15,Martini Night Martini,Liquor,Alcohol,3
15,Matua Sav Blanc,Wine,Alcohol,2
15,Meal Size Garden Greens,Soups/Salads,Food,16
15,Meal Size Soup,Soups/Salads,Food,14
15,Mediterranean Chix Wrap,Burgers,Food,82
15,Mediterranean Pizza,Entrees,Food,5
15,Member 1/2 Litre,Wine,Alcohol,3
15,Member House Wine,Wine,Alcohol,9
15,Member Jug,Draft Beer,Alcohol,9
15,Member Sleeve,Draft Beer,Alcohol,86
15,Milk,Non Alc Beverage,Food,1
15,Milkshake,Desserts,Food,5
15,Miller Genuine Draft,Canned Beer,Alcohol,13
15,Mini Liquor,Liquor,Alcohol,22
15,Mocha,Non Alc Beverage,Food,3
15,Mon California Roll,Entrees,Food,5
15,Mother's Day Brunch,Entrees,Food,22
15,Motts Caesar,Coolers/Ciders,Alcohol,33
15,Muffin,Appetizers,Food,101
15,Mug Shandy,Draft Beer,Alcohol,2
15,Naked Grape Spritzer,Coolers/Ciders,Alcohol,4
15,Non-Alcoholic Beer,Non Alc Beverage,Food,6
15,NY Steak & Frites,Entrees,Food,15
15,One Piece Halibut & Chips,Entrees,Food,5
15,Pasta Night $21.95,Entrees,Food,90
15,Penfolds Koonunga Hill Shrz Cab,Wine,Alcohol,3
15,Petalus Dosoyoos Larose,Wine,Alcohol,2
15,Phat Italian,Burgers,Food,27
15,Pint 1516 Lager,Draft Beer,Alcohol,219
15,Pint Black Lager,Draft Beer,Alcohol,62
15,Pint Race Rocks,Draft Beer,Alcohol,7
15,Pint Sleeman Honey,Draft Beer,Alcohol,125
15,Pint Winter Ale,Draft Beer,Alcohol,239
15,Pizza Margarita,Burgers,Food,48
15,PizzaThe Italian,Entrees,Food,46
15,Pound Wings,Appetizers,Food,18
15,Power Bar,Sandwiches,Food,9
15,Premium Beer,Canned Beer,Alcohol,123
15,Premium Gin Martini,Liquor,Alcohol,3
15,Premium Highball,Liquor,Alcohol,10
15,Premium Vodka Martini,Liquor,Alcohol,1
15,Prime Rib Burger,Burgers,Food,155
15,Pulled Pork Sandwich,Burgers,Food,24
15,Quails Gate Pinot Blanc,Wine,Alcohol,2
15,Remy Martin VSOP,Liquor,Alcohol,1
15,Rosemount GSM,Wine,Alcohol,1
15,Rosemount Road White,Wine,Alcohol,6
15,Rye,Liquor,Alcohol,14
15,Salmon Benedict,Breakfast,Food,4
15,San Pellegrino,Non Alc Beverage,Food,8
15,Sandwich,Sandwiches,Food,182
15,Sandwich ONLY,Sandwiches,Food,7
15,Sandwich to go,Sandwiches,Food,13
15,Sat Feature Wine,Wine,Alcohol,4
15,Sat Fish & Chip,Entrees,Food,10
15,Schooner Lager,Draft Beer,Alcohol,4
15,Schooner Pale,Draft Beer,Alcohol,1
15,Schooner Shaft Cream Ale,Draft Beer,Alcohol,1
15,Seafood Pappardelle,Entrees,Food,38
15,Shirley Temple,Non Alc Beverage,Food,2
15,Side Fruit,Breakfast,Food,5
15,Side of Fries,Appetizers,Food,9
15,Side Toast,Breakfast,Food,9
15,Sleeman HB Glass,Draft Beer,Alcohol,21
15,Sleeman Jugs,Draft Beer,Alcohol,2
15,Smirnoff Ice,Coolers/Ciders,Alcohol,9
15,Smokie,Sandwiches,Food,41
15,Sol,Bottled Beer,Alcohol,51
15,Sorbet,Desserts,Food,1
15,Sour Apple Martini,Liquor,Alcohol,4
15,Spanish Coffee,Liquor,Alcohol,1
15,Special $9,Entrees,Food,3
15,Special 10.00,Entrees,Food,23
15,Special 11.00,Entrees,Food,7
15,Special 12.00,Entrees,Food,3
15,Special 13.00,Entrees,Food,2
15,Special 14.00,Entrees,Food,2
15,Special 17.00,Entrees,Food,10
15,Special 18.00,Entrees,Food,5
15,Special 19.00,Entrees,Food,5
15,Special 22.00,Entrees,Food,11
15,Special 8.00,Entrees,Food,5
15,Spiced Apple Crumble,Burgers,Food,7
15,Spicy Chicken Soba,Burgers,Food,21
15,Spicy Meat Pizza,Entrees,Food,6
15,Starter Classic Caesar,Soups/Salads,Food,6
15,Stella Artois,Bottled Beer,Alcohol,10
15,Sumac Ridge Sauvignon Blanc,Wine,Alcohol,2
15,Sundried Tomato Ravioli,Entrees,Food,6
15,Tapas Beef,Appetizers,Food,5
15,Tapas Chicken,Appetizers,Food,3
15,Tapas Seafood,Appetizers,Food,2
15,Tapas Vegetarian,Appetizers,Food,6
15,Tea,Non Alc Beverage,Food,105
15,Three Cheese Flatbread,Appetizers,Food,12
15,Thur Dry Rib,Appetizers,Food,10
15,Thur Import Beer,Bottled Beer,Alcohol,5
15,Ultimate Steak Sandwich,Sandwiches,Food,41
15,Valentines Dinner,Entrees,Food,2
15,Vegetable Spinach Ciabatta,Burgers,Food,76
15,Virgin Caesar,Non Alc Beverage,Food,2
15,Vodka,Liquor,Alcohol,40
15,Water-Bottle,Non Alc Beverage,Food,120
15,Wednesday 1/2L Wine,Wine,Alcohol,6
15,Wednesday Appy,Appetizers,Food,69
15,Wednesday Gl Wine,Wine,Alcohol,40
15,Wednesday Sleeve,Draft Beer,Alcohol,94
15,West Coast Seafood Salad,Soups/Salads,Food,25
15,White Rum,Liquor,Alcohol,31
15,Wine Spritzer,Wine,Alcohol,6
15,Wolf Bla40 Cab/Shrz/Mer,Wine,Alcohol,3
15,Wolf BlaDinner,Entrees,Food,4
15,Wolf BlaWine,Wine,Alcohol,6
15,WolfblaRed Label Cab Merlot,Wine,Alcohol,23
15,Yam Fries,Appetizers,Food,37
16,$12 Express Lunch,Entrees,Food,39
16,* Course Break,Entrees,Food,33
16,* Don't Make,Appetizers,Food,59
16,* Fire Order,Food Modifiers,Food,23
16,1/2 Lindemans Bin 45 Cabernet,Wine,Alcohol,7
16,1/2 Lindemans Bin 65 Chard,Wine,Alcohol,2
16,1/2 Sandwich,Sandwiches,Food,49
16,1/2L Beringer Zinfandel,Wine,Alcohol,2
16,1/2L Eaglehawk Shiraz,Wine,Alcohol,2
16,1/2L Linden Bay Merlot,Wine,Alcohol,21
16,1/2L Mezzamondo Negroamaro,Wine,Alcohol,2
16,1/2L Naked Grape Pinot Grigio,Wine,Alcohol,22
16,1/2L Rosemnt Road R,Wine,Alcohol,7
16,1/2L Rosemnt Road W,Wine,Alcohol,2
16,2 Breakfast Sannys,Breakfast,Food,15
16,2 eggs and toast,Breakfast,Food,8
16,2 pc Snapper & Chips,Entrees,Food,6
16,3 Course Dinner Appy,Appetizers,Food,7
16,3 Course Dinner Dessert,Desserts,Food,8
16,3 Course Dinner Entree,Entrees,Food,11
16,4 Choice Tapas,Appetizers,Food,25
16,4 Pack Coolers,Coolers/Ciders,Alcohol,1
16,4 Pack Premium,Canned Beer,Alcohol,12
16,4oz  2 GlaWine,Wine,Alcohol,22
16,4oz Wine Glass,Wine,Alcohol,10
16,4pk Domestic Cans,Canned Beer,Alcohol,22
16,5 Pack Domestic,Canned Beer,Alcohol,10
16,5 Pack Premium,Canned Beer,Alcohol,5
16,50% off muffin,Appetizers,Food,11
16,50% off Sandwich,Sandwiches,Food,15
16,Add Chicken,Entrees,Food,2
16,Add Chicken,Soups/Salads,Food,3
16,Add One Egg,Breakfast,Food,2
16,Add Prawns,Entrees,Food,4
16,Add Prawns,Soups/Salads,Food,1
16,Add Sauteed Mushrooms,Entrees,Food,1
16,Appy Platter,Appetizers,Food,28
16,Artisan Greens Starter,Soups/Salads,Food,1
16,Bac. Orange,Coolers/Ciders,Alcohol,2
16,Bacardi,Liquor,Alcohol,3
16,Bag - Peanuts,Appetizers,Food,17
16,Bag of Chips,Appetizers,Food,118
16,Baileys Coffee,Liquor,Alcohol,6
16,Baileys Irish Cream,Liquor,Alcohol,1
16,Banrock Station Shiraz Mataro,Wine,Alcohol,2
16,Barbeque Chicken Pizza,Entrees,Food,11
16,Basket Fries,Appetizers,Food,5
16,Bayou Bourban Choc Torte,Desserts,Food,4
16,Beringer Napa Valley Merlot,Wine,Alcohol,4
16,Bin end $26,Wine,Alcohol,4
16,Bin end $36,Wine,Alcohol,2
16,Bin End 39.95,Wine,Alcohol,2
16,Black Door Sp,Draft Beer,Alcohol,2
16,Black Lager Glass,Draft Beer,Alcohol,3
16,Black Russian,Liquor,Alcohol,2
16,Bloody Mary,Liquor,Alcohol,3
16,Bocconcini Salad,Burgers,Food,27
16,Bottle of Pop,Non Alc Beverage,Food,148
16,Bottle Rosemount Road Red,Wine,Alcohol,5
16,Bowl Chowder,Soups/Salads,Food,85
16,Bowl Soup,Soups/Salads,Food,100
16,Bowmore,Liquor,Alcohol,1
16,Breakfast Sandw ONLY,Breakfast,Food,21
16,Breakfast Sandwich,Breakfast,Food,41
16,Brunch Eggs Benny,Breakfast,Food,29
16,Brunch Golfers,Breakfast,Food,40
16,Brunch Omelette,Breakfast,Food,27
16,Brunch Waffles,Breakfast,Food,2
16,Btl Beringer Zinfan,Wine,Alcohol,3
16,BTL Jackson Triggs Pinot Noir,Wine,Alcohol,6
16,BTL Mezzamondo Negroamaro,Wine,Alcohol,3
16,BTL Toasted Head Merlot,Wine,Alcohol,1
16,Bucket of Sol,Bottled Beer,Alcohol,2
16,Budweiser,Bottled Beer,Alcohol,67
16,Caesar,Liquor,Alcohol,88
16,Cajun Chicken Spinach Salad,Soups/Salads,Food,18
16,Cajun Halibut Burger,Burgers,Food,34
16,Canadian,Bottled Beer,Alcohol,27
16,Canned Beer $4,Canned Beer,Alcohol,3
16,Cappuccino,Non Alc Beverage,Food,2
16,Captain Morgan Spice,Liquor,Alcohol,17
16,Cash Bar - Coolers,Coolers/Ciders,Alcohol,3
16,Cash Bar - Highball,Liquor,Alcohol,22
16,Cash Bar - Juice,Non Alc Beverage,Food,2
16,Cash Bar - Pop,Non Alc Beverage,Food,7
16,Cash Bar - Wine Gl,Wine,Alcohol,37
16,CASH Dom Beer,Bottled Beer,Alcohol,11
16,CASH Premium,Bottled Beer,Alcohol,14
16,Champagne & OJ,Liquor,Alcohol,1
16,Chateau Dessert wine,Wine,Alcohol,2
16,Chateau La Couranconne,Wine,Alcohol,2
16,Chateaux Pesquie,Wine,Alcohol,2
16,Chili Lime Hummus,Appetizers,Food,12
16,Chipotle Fish Pocket,Entrees,Food,1
16,Chix Cranberry Salad,Soups/Salads,Food,65
16,Chocolate Bar,Appetizers,Food,79
16,Cilantro Chix Quessadilla,Entrees,Food,2
16,Cinzano Red,Liquor,Alcohol,2
16,Clam & Chorizo Hot Pot,Appetizers,Food,1
